address,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0x5085c5356129ee11bffb523e3166d7153ac13c75,194,4085,2.097957866e+19,4.635325101142315e+20,1.081421580412371e+17,1.1347185070115826e+17,3.929145971543048e+17,1.4770386121662172e+18,0.7896979961727466,0.9767203997151325,7036.127833605983,30107591.0
0x752c4e4e90846c5673c3791b9809f71b7d4a638a,97,853,9.797e+17,4.7779378333849996e+20,1.01e+16,5.601333919560375e+17,0.0,1.9253276169962698e+18,0.0,0.8127418415839899,61082.36947368421,58028251.0
0x7da247644c9f5bc0ea4e2c789ebf69569cdd3f1a,3,13,2.5e+18,1.804e+19,8.333333333333334e+17,1.3876923076923077e+18,2.3570226039551584e+17,1.948913519201261e+18,0.13333333333333333,0.5041787480811871,163622.4375,2617959.0
0x7d916724a14ede929aa308c2a3e18e9d05ba570a,7831,1,4.5227101568e+20,2375000000000000.0,5.775392870386924e+16,2375000000000000.0,9.642722015236091e+16,0.0,0.6556895247140739,0.0,5858.201098059244,45881431.0
0xaf21ae125cb7c6fb29798b5835b806aeb6cd9aae,259,161,1.8102e+19,1.71e+17,6.989189189189189e+16,1062111801242236.0,2.5059944328894595e+17,519070370578290.06,0.7241129097277589,0.057680432966474154,43390.7,18224094.0
0xbdd021489de3f083e5aaa2d8cb6ba62db2902485,1,9694,2500000000000000.0,4.6475263732e+20,2500000000000000.0,4.7942298052403544e+16,0.0,1.0121448255571976e+17,0.0,0.7508754456085308,4491.183393501805,43542023.0
0x0be5e8f107279cc2d9c3a537ed4ea669b45e443d,10920,1864,2.3899606039234288e+20,3.360477976414222e+21,2.1886086116514916e+16,1.8028315324110633e+18,1.023878883989365e+17,7.164004327208833e+18,0.8055363799651942,0.7797379590683774,4554.879849812265,58229584.0
0x9d31a523718e06f630de0757538f4fb2e2adeb35,1,206,1e+17,4.577920112849742e+18,1e+17,2.2222913169173504e+16,0.0,9.70192840318256e+16,0.0,0.843513579751186,161621.64734299516,33455681.0
0x9eea7965ee59c304f81d602ae1d9a3d624429d9d,5,6,4.05e+19,5.058194444444445e+16,8.1e+18,8430324074074075.0,2e+17,1.6614709724482816e+16,0.009876543209876543,0.7344838316995708,1059242.8181818181,11651671.0
0x0947b0e6d821378805c9598291385ce7c791a6b2,57,322,2.955e+18,1.2323883077947576e+19,5.1842105263157896e+16,3.827292881350179e+16,1.9749118988730228e+16,2.011924617164371e+17,0.18808442425861607,0.9159983810576862,37209.836411609496,14102528.0
0x99a650192e81772657c7dc047d2e18f67c758e94,2,174,5.025e+19,2.770268898905094e+18,2.5125e+19,1.5921085625891346e+16,2.4875e+19,2.7702392602149244e+16,0.49502487562189057,0.6534723638262555,467430.3465909091,82267741.0
0xa76daa02c1a6411c6c368f3a59f4f2257a460006,175,3977,1.7049947470009998e+20,8.846750136119456e+21,9.742827125719999e+17,2.2244782841638057e+18,2.510744812028413e+18,5.98112361849765e+18,0.8074294373368435,0.8870514129258511,5513.7894990366085,22893254.0
0xfe53d681d34cf379782d25af69990f6a707d30d8,1213,1330,1.239783e+20,5.91750674609375e+20,1.0220799670239077e+17,4.449253192551692e+17,2.039396015134969e+17,8.642008299062639e+17,0.5726581134758446,0.7472025264404897,19275.895792371215,49018603.0
0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,212,630,5.39e+18,1.2849181467707307e+21,2.542452830188679e+16,2.0395526139217948e+18,8.648682396248069e+16,6.613966433231772e+18,0.8480431966954878,0.8573484194550032,28465.923990498814,23968308.0
0x48e18ddad6c56062630092ddbd9003704c44acf0,1053,1,1.392703373742627e+21,3.9175e+18,1.3226052932028746e+18,3.9175e+18,4.0966035970157706e+18,0.0,0.7969565188307722,0.0,12890.666034155598,13586762.0
0x12459c951127e0c374ff9105dda097662a027093,6885,304,1.82894e+20,2.69828e+19,2.6564124909222948e+16,8.875921052631579e+16,1.7031624945295168e+17,1.673222577626712e+17,0.2633792133716765,0.6784232967512248,5939.716928640979,42700625.0
0xee85966b4974d3c6f71a2779cc3b6f53afbc2b68,482,1,8.273384193531804e+19,2.556357777959275e+20,1.716469749695395e+17,2.556357777959275e+20,4.3388993856402195e+17,0.0,0.7020071675014901,0.0,91536.9026915114,44212324.0
0x37304b0ab297f13f5520c523102797121182fb5b,3465,13425,1.0906350513130874e+21,2.3990312710861472e+20,3.147575905665476e+17,1.7869879114235734e+16,2.3365910926210614e+17,9.335079731480557e+16,0.3666445563923206,0.8423218235426853,3345.5542332741265,56506411.0
0xd7657bdf782f43ba7f5f5e8456b481616e636ae9,130,1386,8.08386530000009e+19,7.829025444210075e+19,6.218357923076992e+17,5.648647506645076e+16,7.984607717841885e+17,1.2264327115221118e+17,0.4908058994044143,0.7753108572053313,17747.633245382585,26905412.0
